X,Y,OBJECTID,CODI_ENS,NOM_ENS,TIPUS,MODEL,LONGITUD,LATITUD,EXTRACCIO
419449.5695,4577804.4917,24210,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.037152,41.34771,2023/04/10 07:10:15+00
418781.2181,4578432.6133,24211,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.02908,41.3533,2023/04/10 07:10:15+00
419575.5868,4577873.3768,24212,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.038649,41.348343,2023/04/10 07:10:15+00
419372.7225,4578011.8648,24213,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.036206,41.34957,2023/04/10 07:10:15+00
419240.2716,4577703.2257,24214,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.034664,41.346777,2023/04/10 07:10:15+00
419432.7372,4577501.7836,24215,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.036991,41.344982,2023/04/10 07:10:15+00
418753.9471,4577499.0267,24216,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.028879,41.344889,2023/04/10 07:10:15+00
418933.2243,4577960.1363,24217,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.03096,41.34906,2023/04/10 07:10:15+00
418830.4444,4577994.3732,24218,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.029727,41.349358,2023/04/10 07:10:15+00
419243.1055,4577987.8802,24219,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.03466,41.349341,2023/04/10 07:10:15+00
419167.1285,4577987.2829,24220,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.033752,41.349328,2023/04/10 07:10:15+00
419234.3986,4578122.659,24221,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.034538,41.350554,2023/04/10 07:10:15+00
419020.6461,4578041.5458,24222,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.031994,41.349802,2023/04/10 07:10:15+00
419114.2995,4577961.6682,24223,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.033124,41.349092,2023/04/10 07:10:15+00
419083.6045,4577962.6767,24224,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.032757,41.349098,2023/04/10 07:10:15+00
419751.9775,4576664.2868,24225,08200,SANT BOI DE LLOBREGAT,Paper i cartró,PAPER 3000L,2.040917,41.337471,2023/04/10 07:10:15+00
418819.1287,4578321.4897,24226,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.029548,41.352303,2023/04/10 07:10:15+00
418721.1668,4578374.5498,24227,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.02837,41.352771,2023/04/10 07:10:15+00
419723.1511,4577439.8288,24228,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.04047,41.344453,2023/04/10 07:10:15+00
419728.3214,4577423.1168,24229,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.040534,41.344303,2023/04/10 07:10:15+00
418995.4009,4576401.9961,24230,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.031911,41.335033,2023/04/10 07:10:15+00
419868.9022,4577492.0681,24231,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.042205,41.344938,2023/04/10 07:10:15+00
419603.265,4576980.8185,24232,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.039098,41.340307,2023/04/10 07:10:15+00
419431.3613,4577754.6185,24233,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.036941,41.347259,2023/04/10 07:10:15+00
419434.7246,4577741.0352,24234,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.036983,41.347137,2023/04/10 07:10:15+00
417772.8721,4578067.5732,24235,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.017077,41.34991,2023/04/10 07:10:15+00
419601.8497,4577510.1226,24236,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.039011,41.345074,2023/04/10 07:10:15+00
419434.3908,4577499.9887,24237,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.037011,41.344966,2023/04/10 07:10:15+00
419528.0934,4577506.499,24238,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.03813,41.345034,2023/04/10 07:10:15+00
419556.5208,4577595.1203,24239,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.038458,41.345835,2023/04/10 07:10:15+00
420114.7211,4577718.8598,24240,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.045113,41.347005,2023/04/10 07:10:15+00
419431.3875,4577500.7993,24241,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.036975,41.344973,2023/04/10 07:10:15+00
418535.9272,4577688.3385,24242,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.026248,41.346572,2023/04/10 07:10:15+00
419531.6653,4577670.1203,24243,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.038151,41.346508,2023/04/10 07:10:15+00
419529.3324,4577648.384,24244,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.038126,41.346312,2023/04/10 07:10:15+00
419535.9406,4577670.8502,24245,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.038202,41.346515,2023/04/10 07:10:15+00
418544.2956,4578299.4774,24246,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.026266,41.352077,2023/04/10 07:10:15+00
418539.7701,4578045.4862,24247,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.026246,41.349789,2023/04/10 07:10:15+00
418452.5639,4577968.8544,24248,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.025214,41.34909,2023/04/10 07:10:15+00
419229.4881,4576711.8308,24249,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.034667,41.337847,2023/04/10 07:10:15+00
418706.6126,4578121.0041,24250,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.02823,41.350486,2023/04/10 07:10:15+00
418532.9179,4578426.1821,24251,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.026113,41.353217,2023/04/10 07:10:15+00
418675.2044,4578252.3743,24252,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.027837,41.351666,2023/04/10 07:10:15+00
419348.015,4577828.9367,24253,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.035935,41.34792,2023/04/10 07:10:15+00
419349.5542,4577831.9174,24254,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.035953,41.347947,2023/04/10 07:10:15+00
419346.2201,4577833.0648,24255,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.035913,41.347957,2023/04/10 07:10:15+00
418936.2112,4577770.6821,24256,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.031021,41.347354,2023/04/10 07:10:15+00
418934.8348,4577759.8164,24257,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.031006,41.347256,2023/04/10 07:10:15+00
418788.5044,4577693.3902,24258,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.029266,41.346643,2023/04/10 07:10:15+00
418919.5921,4577728.5646,24259,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.030828,41.346973,2023/04/10 07:10:15+00
419431.5356,4577845.6627,24260,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.036931,41.348079,2023/04/10 07:10:15+00
419149.3268,4578927.2575,24261,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.033414,41.357792,2023/04/10 07:10:15+00
419014.1397,4577698.5292,24262,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.031962,41.346712,2023/04/10 07:10:15+00
419251.7249,4577634.7025,24263,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.03481,41.346161,2023/04/10 07:10:15+00
419241.5969,4578077.8329,24264,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.03463,41.350151,2023/04/10 07:10:15+00
418793.4529,4578135.465,24265,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.029266,41.350625,2023/04/10 07:10:15+00
418856.9095,4578146.3023,24266,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.030023,41.350729,2023/04/10 07:10:15+00
418790.6273,4578137.1621,24267,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.029232,41.35064,2023/04/10 07:10:15+00
418978.0936,4578329.2612,24268,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.031447,41.352389,2023/04/10 07:10:15+00
418550.4532,4577983.5213,24269,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.026382,41.349232,2023/04/10 07:10:15+00
418978.2831,4578203.9037,24270,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.031466,41.35126,2023/04/10 07:10:15+00
419102.6171,4578174.536,24271,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.032956,41.351008,2023/04/10 07:10:15+00
419102.8903,4578176.5315,24272,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.032959,41.351026,2023/04/10 07:10:15+00
418981.5847,4578199.8697,24273,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.031506,41.351224,2023/04/10 07:10:15+00
418752.852,4577498.3727,24274,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.028866,41.344883,2023/04/10 07:10:15+00
419208.1321,4578235.7601,24275,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.034209,41.35157,2023/04/10 07:10:15+00
418887.5317,4578370.8,24276,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.030359,41.352754,2023/04/10 07:10:15+00
419057.1915,4579007.1181,24277,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.032302,41.358502,2023/04/10 07:10:15+00
419405.0909,4576202.6858,24278,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.036833,41.333279,2023/04/10 07:10:15+00
419043.6161,4578705.2619,24279,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.03218,41.355782,2023/04/10 07:10:15+00
419225.6984,4577889.8106,24280,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.034465,41.348456,2023/04/10 07:10:15+00
418977.6061,4578884.7609,24281,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.031367,41.357392,2023/04/10 07:10:15+00
418932.4455,4578975.868,24282,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.030815,41.358208,2023/04/10 07:10:15+00
418980.2241,4578901.9417,24283,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.031396,41.357547,2023/04/10 07:10:15+00
418933.9871,4578979.0707,24284,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.030833,41.358237,2023/04/10 07:10:15+00
418893.5865,4578852.3904,24285,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.030367,41.357092,2023/04/10 07:10:15+00
419136.7455,4579051.8649,24286,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.033247,41.358913,2023/04/10 07:10:15+00
418897.8438,4578851.5655,24287,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.030418,41.357085,2023/04/10 07:10:15+00
418527.4257,4578600.1205,24288,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.026024,41.354783,2023/04/10 07:10:15+00
419545.4749,4577376.177,24289,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.038355,41.343862,2023/04/10 07:10:15+00
419859.2499,4577049.9356,24290,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.042148,41.340955,2023/04/10 07:10:15+00
419543.3956,4577377.3103,24291,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.03833,41.343872,2023/04/10 07:10:15+00
419707.8396,4576880.2874,24292,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.040361,41.339412,2023/04/10 07:10:15+00
419973.3379,4576908.8878,24293,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.04353,41.339696,2023/04/10 07:10:15+00
419863.5651,4577046.668,24294,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.0422,41.340926,2023/04/10 07:10:15+00
419956.567,4577072.6222,24295,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.043308,41.341169,2023/04/10 07:10:15+00
419957.4617,4577070.2807,24296,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.043319,41.341148,2023/04/10 07:10:15+00
419975.3472,4576908.9766,24297,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.043554,41.339697,2023/04/10 07:10:15+00
419945.4135,4577070.4136,24298,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.043175,41.341148,2023/04/10 07:10:15+00
419921.3022,4576970.7512,24299,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.0429,41.340248,2023/04/10 07:10:15+00
419955.644,4577171.0064,24300,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.043284,41.342055,2023/04/10 07:10:15+00
419920.1998,4576969.431,24301,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.042887,41.340236,2023/04/10 07:10:15+00
419878.7156,4576834.8745,24302,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.042409,41.33902,2023/04/10 07:10:15+00
418826.8307,4577387.1788,24303,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.029765,41.343889,2023/04/10 07:10:15+00
419127.8559,4577624.0907,24304,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.033331,41.346053,2023/04/10 07:10:15+00
419006.5709,4577455.2315,24305,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.031904,41.34452,2023/04/10 07:10:15+00
418922.2777,4577594.5189,24306,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.030878,41.345766,2023/04/10 07:10:15+00
418926.3054,4577603.0233,24307,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.030925,41.345843,2023/04/10 07:10:15+00
418805.0095,4577426.1732,24308,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.029499,41.344238,2023/04/10 07:10:15+00
419260.8506,4577590.0771,24309,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.034925,41.34576,2023/04/10 07:10:15+00
419496.6512,4577327.1983,24310,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.037778,41.343416,2023/04/10 07:10:15+00
419231.8573,4577698.9891,24311,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.034564,41.346738,2023/04/10 07:10:15+00
419233.2235,4577686.4273,24312,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.034582,41.346625,2023/04/10 07:10:15+00
419230.892,4577830.2396,24313,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.034535,41.34792,2023/04/10 07:10:15+00
418954.4679,4578116.6764,24314,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.031193,41.350472,2023/04/10 07:10:15+00
419574.1326,4577870.5061,24315,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.038632,41.348317,2023/04/10 07:10:15+00
419377.7321,4578010.9209,24316,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.036266,41.349562,2023/04/10 07:10:15+00
419230.4429,4577684.6817,24317,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.034549,41.346609,2023/04/10 07:10:15+00
418622.9821,4577975.0461,24318,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.02725,41.349163,2023/04/10 07:10:15+00
418779.5861,4578436.2956,24319,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.02906,41.353333,2023/04/10 07:10:15+00
418834.4448,4577933.1497,24320,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.029783,41.348807,2023/04/10 07:10:15+00
419182.3739,4578071.4974,24321,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.033923,41.350088,2023/04/10 07:10:15+00
419091.6456,4577963.4753,24322,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.032853,41.349106,2023/04/10 07:10:15+00
419180.824,4578075.0677,24323,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.033904,41.35012,2023/04/10 07:10:15+00
419231.3058,4578122.9155,24324,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.034501,41.350556,2023/04/10 07:10:15+00
418673.0207,4578251.6215,24325,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.027811,41.351659,2023/04/10 07:10:15+00
419257.9934,4577972.392,24326,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.03484,41.349203,2023/04/10 07:10:15+00
418930.1809,4577949.8444,24327,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.030925,41.348967,2023/04/10 07:10:15+00
419266.1239,4577966.1948,24328,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.034938,41.349148,2023/04/10 07:10:15+00
419117.9099,4577955.2991,24329,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.033168,41.349035,2023/04/10 07:10:15+00
419159.19,4577973.1593,24330,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.033659,41.3492,2023/04/10 07:10:15+00
418837.3054,4577934.5611,24331,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.029817,41.34882,2023/04/10 07:10:15+00
418833.8802,4577979.9005,24332,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.02977,41.349228,2023/04/10 07:10:15+00
417990.5871,4577979.8358,24333,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.019691,41.349142,2023/04/10 07:10:15+00
417965.5886,4578306.9983,24334,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.019348,41.352086,2023/04/10 07:10:15+00
418021.3509,4578192.2264,24335,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.02003,41.351058,2023/04/10 07:10:15+00
418074.6935,4577796.3481,24336,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.020721,41.347498,2023/04/10 07:10:15+00
418226.776,4578149.9361,24337,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.022491,41.350698,2023/04/10 07:10:15+00
417719.4821,4578125.6935,24338,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.016431,41.350428,2023/04/10 07:10:15+00
417829.2363,4578353.1767,24339,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.017712,41.352488,2023/04/10 07:10:15+00
417828.8337,4578177.3056,24340,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.017731,41.350904,2023/04/10 07:10:15+00
418016.1983,4577899.1588,24341,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.020008,41.348418,2023/04/10 07:10:15+00
418193.9078,4578225.2536,24342,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.022088,41.351373,2023/04/10 07:10:15+00
417936.9028,4578174.8609,24343,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.019023,41.350893,2023/04/10 07:10:15+00
419058.7656,4577783.637,24344,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.032484,41.347483,2023/04/10 07:10:15+00
419228.4628,4577890.1129,24345,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.034498,41.348459,2023/04/10 07:10:15+00
419138.4891,4577812.3935,24346,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.033433,41.34775,2023/04/10 07:10:15+00
419118.9998,4577880.4513,24347,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.033191,41.348361,2023/04/10 07:10:15+00
419099.518,4578069.2011,24348,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.032933,41.350059,2023/04/10 07:10:15+00
419046.4957,4577861.2743,24349,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.032327,41.348181,2023/04/10 07:10:15+00
419049.7552,4577868.455,24350,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.032365,41.348246,2023/04/10 07:10:15+00
418874.7905,4577837.4328,24351,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.030278,41.347949,2023/04/10 07:10:15+00
419106.9121,4577786.8751,24352,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.033059,41.347517,2023/04/10 07:10:15+00
419100.3504,4578061.3085,24353,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.032944,41.349988,2023/04/10 07:10:15+00
418928.5617,4577842.3833,24354,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.03092,41.347999,2023/04/10 07:10:15+00
419177.1142,4577794.6421,24355,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.033897,41.347594,2023/04/10 07:10:15+00
418872.2075,4577830.9108,24356,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.030248,41.34789,2023/04/10 07:10:15+00
418495.4411,4577056.1316,24357,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.025849,41.340874,2023/04/10 07:10:15+00
418708.4688,4577173.9899,24358,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.028379,41.341957,2023/04/10 07:10:15+00
418278.2057,4576862.4919,24359,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.023279,41.339108,2023/04/10 07:10:15+00
418675.8253,4576665.3846,24360,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.028057,41.337373,2023/04/10 07:10:15+00
418085.4531,4577259.718,24361,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.020922,41.342666,2023/04/10 07:10:15+00
418442.2416,4577214.284,24362,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.025192,41.342293,2023/04/10 07:10:15+00
418873.054,4576866.3658,24363,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.030387,41.339203,2023/04/10 07:10:15+00
418713.8368,4576995.8343,24364,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.028467,41.340353,2023/04/10 07:10:15+00
417869.0791,4577334.8901,24365,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.018326,41.343321,2023/04/10 07:10:15+00
418504.6971,4576919.125,24366,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.025978,41.339641,2023/04/10 07:10:15+00
417661.3614,4577191.7916,24367,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.015863,41.342011,2023/04/10 07:10:15+00
417871.835,4577334.4148,24368,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.018359,41.343317,2023/04/10 07:10:15+00
418524.8724,4578603.7022,24369,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.025993,41.354815,2023/04/10 07:10:15+00
418118.9016,4578518.0044,24370,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.021152,41.354002,2023/04/10 07:10:15+00
418415.3741,4578634.6898,24371,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.02468,41.355083,2023/04/10 07:10:15+00
418899.1971,4578852.8828,24372,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.030434,41.357097,2023/04/10 07:10:15+00
418470.1408,4578483.0698,24373,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.025355,41.353723,2023/04/10 07:10:15+00
418209.1339,4578299.3626,24374,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.02226,41.352042,2023/04/10 07:10:15+00
418172.3347,4578144.7763,24375,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.021841,41.350646,2023/04/10 07:10:15+00
418056.4988,4578444.7614,24376,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.020416,41.353336,2023/04/10 07:10:15+00
418574.3103,4578707.5175,24377,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.02657,41.355755,2023/04/10 07:10:15+00
418200.7758,4578455.9017,24378,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.022139,41.353451,2023/04/10 07:10:15+00
417968.3002,4577577.4839,24379,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.019479,41.345516,2023/04/10 07:10:15+00
418018.9496,4577453.9985,24380,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.020101,41.344409,2023/04/10 07:10:15+00
419098.5779,4578795.0288,24381,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.032825,41.356596,2023/04/10 07:10:15+00
417861.3909,4577424.4693,24382,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.018222,41.344127,2023/04/10 07:10:15+00
418207.8679,4577667.6023,24383,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.02233,41.346352,2023/04/10 07:10:15+00
419347.0768,4577631.6433,24384,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.03595,41.346143,2023/04/10 07:10:15+00
419794.2558,4577922.5858,24385,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.041256,41.348808,2023/04/10 07:10:15+00
418276.0868,4577662.5033,24386,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.023146,41.346313,2023/04/10 07:10:15+00
419709.2942,4577639.3952,24387,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.040278,41.346249,2023/04/10 07:10:15+00
419347.4233,4577655.2893,24388,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.035951,41.346356,2023/04/10 07:10:15+00
419685.8892,4577906.0196,24389,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.039963,41.348648,2023/04/10 07:10:15+00
419688.3227,4577906.6588,24390,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.039992,41.348654,2023/04/10 07:10:15+00
418026.168,4577544.8525,24391,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.020175,41.345228,2023/04/10 07:10:15+00
419018.7138,4578595.3959,24392,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.031897,41.35479,2023/04/10 07:10:15+00
