FID,NAAMPLAATSINGSADRES,CLUSTERCODE,CLUSTEROMSCHRIJVING,CONTAINERCODE,FRACTIE,LATITUDE,LONGITUDE,GEOM
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d92,Loc1683,1683,W.A. Scholtenstraat,785,huisvuil - Loc1683,53.2226,6.5693,POINT (233951.413 582428.928)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d91,Loc1684,1684,Turfsingel,786,huisvuil - Loc1684,53.222,6.5691,POINT (233937.908 582356.355)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d90,Loc1685,1685,Gymnasiumstraat,787,huisvuil - Loc1685,53.2215,6.572,POINT (234132.466 582306.122)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d8f,loc1686,1686,Kruitlaan,788,huisvuil - loc1686,53.2213,6.574,POINT (234265.702 582288.279)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d8e,Loc1687,1687,Nieuwe Sint Jansstraat,789,huisvuil - Loc1687,53.2204,6.5732,POINT (234216.631 582185.065)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d8d,loc1688,1688,Oostersingel Midden,790,huisvuil - loc1688,53.2202,6.576,POINT (234405.396 582162.575)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d8c,loc1689,1689,Agricolastraat,791,huisvuil - loc1689,53.2198,6.5744,POINT (234295.151 582122.912)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d8b,loc1690,1690,Steentilkade,792,huisvuil - loc1690,53.219,6.5779,POINT (234532.371 582038.891)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d8a,loc1691,1691,Oostersingel Midden,793,huisvuil - loc1691,53.2191,6.5766,POINT (234445.47 582041.908)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d89,loc1692,1692,Oudeweg,794,huisvuil - loc1692,53.2189,6.575,POINT (234337.618 582018.98)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d88,Loc1693,1693,Nieuweweg West,795,huisvuil - Loc1693,53.2184,6.5737,POINT (234252.339 581964.146)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d87,Loc1693,1693,Nieuweweg West,796,huisvuil - Loc1693,53.2184,6.5737,POINT (234252.339 581964.146)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d86,Loc1693,1693,Nieuweweg West,1343,huisvuil - Loc1693,53.2184,6.5737,POINT (234252.339 581964.146)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d85,Loc1694,1694,Nieuweweg oost,797,huisvuil - Loc1694,53.2183,6.5754,POINT (234368.813 581950.482)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d84,Loc1694,1694,Nieuweweg oost,798,huisvuil - Loc1694,53.2183,6.5754,POINT (234368.813 581950.482)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d83,loc1695,1695,Schuitendiep,799,huisvuil - loc1695,53.2172,6.5741,POINT (234280.644 581827.701)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d82,loc1695,1695,Schuitendiep,1356,huisvuil - loc1695,53.2172,6.5741,POINT (234280.644 581827.701)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d81,loc1696,1696,Oosterkade Oost,800,huisvuil - loc1696,53.2172,6.5795,POINT (234640.66 581833.645)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d80,loc1697,1697,Oosterkade West,801,huisvuil - loc1697,53.2166,6.5767,POINT (234456.114 581761.582)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d7f,loc1697,1697,Oosterkade West,802,huisvuil - loc1697,53.2166,6.5767,POINT (234456.114 581761.582)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d7e,loc1698,1698,Oosterhavenstraat,1000,huisvuil - loc1698,53.2178,6.5776,POINT (234516.025 581896.144)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d7d,loc1699,1699,Oostersingel Zuid t.h.v. 4,1258,huisvuil - loc1699,53.2188,6.5768,POINT (234456.095 582005.351)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d7c,loc1699,1699,Oostersingel Zuid t.h.v. 4,1260,huisvuil - loc1699,53.2188,6.5768,POINT (234456.095 582005.351)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d7b,Loc1700,1700,Hardewikerstraat,803,huisvuil - Loc1700,53.2215,6.5657,POINT (233713.768 582295.916)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d7a,Loc1700,1700,Hardewikerstraat,804,huisvuil - Loc1700,53.2215,6.5657,POINT (233713.768 582295.916)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d79,Loc1701,1701,Lopendediep,805,huisvuil - Loc1701,53.2209,6.5618,POINT (233453.722 582224.883)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d78,Loc1701,1701,Lopendediep,806,huisvuil - Loc1701,53.2209,6.5618,POINT (233453.722 582224.883)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d77,Loc1702,1702,Sint Walburgstraat,807,huisvuil - Loc1702,53.2208,6.5678,POINT (233855.948 582221.439)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d76,Loc1702,1702,Sint Walburgstraat,1400,huisvuil - Loc1702,53.2208,6.5678,POINT (233855.948 582221.439)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d75,Loc1704,1704,Butjesstraat,809,huisvuil - Loc1704,53.2205,6.5651,POINT (233674.758 582189.533)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d74,Loc1704,1704,Butjesstraat,810,huisvuil - Loc1704,53.2205,6.5651,POINT (233674.758 582189.533)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d73,Loc1705,1705,Noorderhaven ZZ,811,huisvuil - Loc1705,53.2202,6.56,POINT (233335.332 582151.716)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d72,Loc1705,1705,Noorderhaven ZZ,812,huisvuil - Loc1705,53.2202,6.56,POINT (233335.332 582151.716)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d71,loc1706,1706,Rode Weeshuisstraat Oost,813,huisvuil - loc1706,53.2197,6.5665,POINT (233768.366 582103.13)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d70,loc1706,1706,Rode Weeshuisstraat Oost,814,huisvuil - loc1706,53.2197,6.5665,POINT (233768.366 582103.13)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d6f,Loc1707,1707,Rode Weeshuisstraat West,815,huisvuil - Loc1707,53.2193,6.5648,POINT (233654.939 582053.411)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d6e,Loc1707,1707,Rode Weeshuisstraat West,816,huisvuil - Loc1707,53.2193,6.5648,POINT (233654.939 582053.411)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d6d,loc1709,1709,Hoge der A,818,huisvuil - loc1709,53.2186,6.5583,POINT (233223.351 581971.799)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d6c,loc1709,1709,Hoge der A,819,huisvuil - loc1709,53.2186,6.5583,POINT (233223.351 581971.799)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d6b,Loc1710,1710,Turftorenstraat,820,huisvuil - Loc1710,53.218,6.5604,POINT (233362.156 581899.48)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d6a,Loc1710,1710,Turftorenstraat,821,huisvuil - Loc1710,53.218,6.5604,POINT (233362.156 581899.48)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d69,Loc1711,1711,Grote Markt,822,huisvuil - Loc1711,53.2185,6.5685,POINT (233903.559 581966.207)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d68,Loc1711,1711,Grote Markt,823,huisvuil - Loc1711,53.2185,6.5685,POINT (233903.559 581966.207)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d67,Loc1712,1712,Stoeldraaierstraat,824,huisvuil - Loc1712,53.218,6.5631,POINT (233547.875 581900.281)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d66,Loc1712,1712,Stoeldraaierstraat,825,huisvuil - Loc1712,53.218,6.5631,POINT (233547.875 581900.281)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d65,Loc1712,1712,Stoeldraaierstraat,826,huisvuil - Loc1712,53.218,6.5631,POINT (233547.875 581900.281)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d64,loc1713,1713,Gelkingestraat,827,huisvuil - loc1713,53.2172,6.5685,POINT (233905.824 581828.22)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d63,loc1713,1713,Gelkingestraat,828,huisvuil - loc1713,53.2172,6.5685,POINT (233905.824 581828.22)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d62,loc1713,1713,Gelkingestraat,1021,huisvuil - loc1713,53.2172,6.5685,POINT (233905.824 581828.22)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d61,loc1714,1714,Gedempte Kattendiep Oost,829,huisvuil - loc1714,53.2175,6.573,POINT (234206.008 581856.526)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d60,loc1715,1715,Pelsterdwarsstraat,830,huisvuil - loc1715,53.2169,6.5657,POINT (233720.703 581790.682)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d5f,loc1715,1715,Pelsterdwarsstraat,831,huisvuil - loc1715,53.2169,6.5657,POINT (233720.703 581790.682)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d5e,loc1716,1716,Haddingestraat,832,huisvuil - loc1716,53.2165,6.5654,POINT (233704.192 581738.097)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d5d,loc1716,1716,Haddingestraat,833,huisvuil - loc1716,53.2165,6.5654,POINT (233704.192 581738.097)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d5c,loc1717,1717,Oosterstraat,834,huisvuil - loc1717,53.2166,6.5705,POINT (234040.636 581755.854)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d5b,loc1717,1717,Oosterstraat,835,huisvuil - loc1717,53.2166,6.5705,POINT (234040.636 581755.854)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d5a,loc1718,1718,Gedempte Kattendiep West,836,huisvuil - loc1718,53.2165,6.5718,POINT (234131.549 581752.896)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d59,loc1363,1363,Camphuysenstraat Midden,401,huisvuil - loc1363,53.1956,6.5731,POINT (234253.494 579419.631)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d58,loc1364,1364,P C Hooftlaan Oost,402,huisvuil - loc1364,53.1957,6.5745,POINT (234346.071 579440.078)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d57,loc1365,1365,Bilderdijklaan West,403,huisvuil - loc1365,53.195,6.5644,POINT (233673.21 579342.218)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d56,Loc1367,1367,Reviusstraat Zuid,404,huisvuil - Loc1367,53.1941,6.5721,POINT (234191.959 579259.447)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d55,Loc1367,1367,Reviusstraat Zuid,405,huisvuil - Loc1367,53.1941,6.5721,POINT (234191.959 579259.447)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d54,Loc1368,1368,Spieghelstraat,406,huisvuil - Loc1368,53.1938,6.5748,POINT (234369.588 579230.092)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d53,Loc1368,1368,Spieghelstraat,407,huisvuil - Loc1368,53.1938,6.5748,POINT (234369.588 579230.092)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d52,Loc1369,1369,Hora Siccemasingel Zuid,408,huisvuil - Loc1369,53.1948,6.576,POINT (234449.393 579336.038)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d51,Loc1370,1370,Aagje Dekenstraat West,409,huisvuil - Loc1370,53.1935,6.5655,POINT (233748.061 579179.818)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d50,loc1371,1371,Aagje Dekenstraat Oost,410,huisvuil - loc1371,53.1935,6.5668,POINT (233840.177 579188.003)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d4f,loc1371,1371,Aagje Dekenstraat Oost,411,huisvuil - loc1371,53.1935,6.5668,POINT (233840.177 579188.003)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d4e,loc1372,1372,Da Costastraat,412,huisvuil - loc1372,53.1942,6.5681,POINT (233922.565 579259.477)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d4d,loc1373,1373,Van Lenneplaan,413,huisvuil - loc1373,53.1933,6.5693,POINT (234005.017 579163.991)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d4c,Loc1374,1374,Brederostraat,414,huisvuil - Loc1374,53.1938,6.5721,POINT (234187.921 579220.423)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d4b,loc1375,1375,Camphuysenstraat Zuid,415,huisvuil - loc1375,53.194,6.5734,POINT (234276.328 579250.817)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d4a,loc1376,1376,Van Ketwich Verschuurlaan,433,huisvuil - loc1376,53.1945,6.5792,POINT (234661.066 579309.481)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d49,Loc1377,1377,1377 - Goeman Borgesiuslaan,1348,huisvuil - Loc1377,53.1928,6.5951,POINT (235727.477 579138.014)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d48,Loc1378,1378,Waterloolaan,1401,huisvuil - Loc1378,53.2065,6.5747,POINT (234338.986 580639.874)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d47,Loc1379,1379,Da Costastraat,1374,huisvuil - Loc1379,53.1946,6.568,POINT (233916.397 579309.465)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d46,Loc1385,1385,Oosterhamriklaan,434,huisvuil - Loc1385,53.2324,6.5806,POINT (234686.723 583528.555)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d45,loc1386,1386,Oosterhamrikkade NZ Oost,435,huisvuil - loc1386,53.2309,6.5785,POINT (234549.214 583362.652)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d44,Loc1387,1387,Hamburgerstraat Zuid,436,huisvuil - Loc1387,53.2317,6.5777,POINT (234495.01 583449.692)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d43,Loc1387,1387,Hamburgerstraat Zuid,437,huisvuil - Loc1387,53.2317,6.5777,POINT (234495.01 583449.692)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d42,Loc1388,1388,Hamburgerstraat Noord,438,huisvuil - Loc1388,53.2332,6.5757,POINT (234357.359 583615.499)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d41,Loc1389,1389,Gratamastraat Noord,439,huisvuil - Loc1389,53.2322,6.5754,POINT (234340.482 583505.023)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d40,Loc1389,1389,Gratamastraat Noord,440,huisvuil - Loc1389,53.2322,6.5754,POINT (234340.482 583505.023)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d3f,loc1390,1390,Gratamastraat Midden,441,huisvuil - loc1390,53.2319,6.5759,POINT (234373.211 583464.378)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d3e,loc1390,1390,Gratamastraat Midden,442,huisvuil - loc1390,53.2319,6.5759,POINT (234373.211 583464.378)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d3d,Loc1391,1391,Diephuisstraat Noord,443,huisvuil - Loc1391,53.2317,6.5724,POINT (234139.862 583439.384)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d3c,loc1392,1392,Diephuisstraat Midden,444,huisvuil - loc1392,53.2313,6.5729,POINT (234174.649 583395.432)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d3b,loc1392,1392,Diephuisstraat Midden,445,huisvuil - loc1392,53.2313,6.5729,POINT (234174.649 583395.432)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d3a,loc1393,1393,Star Numanstraat,446,huisvuil - loc1393,53.2303,6.5748,POINT (234304.686 583286.263)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d39,Loc1394,1394,Diephuisstraat Zuid,447,huisvuil - Loc1394,53.2298,6.5749,POINT (234310.927 583231.824)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d38,Loc1395,1395,Oosterhamrikkade NZ Midden,448,huisvuil - Loc1395,53.2286,6.5734,POINT (234215.602 583098.907)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d37,Loc1396,1396,Heymanslaan Zuid,449,huisvuil - Loc1396,53.2298,6.5729,POINT (234177.435 583226.286)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d36,Loc1396,1396,Heymanslaan Zuid,450,huisvuil - Loc1396,53.2298,6.5729,POINT (234177.435 583226.286)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d35,Loc1397,1397,Heymanslaan Noord,451,huisvuil - Loc1397,53.2312,6.5712,POINT (234064.046 583379.143)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d34,loc1398,1398,Oppenheimstraat Noord,452,huisvuil - loc1398,53.2301,6.5706,POINT (234022.638 583257.134)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d33,loc1398,1398,Oppenheimstraat Noord,453,huisvuil - loc1398,53.2301,6.5706,POINT (234022.638 583257.134)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d32,Loc1399,1399,Oppenheimstraat Midden,454,huisvuil - Loc1399,53.2295,6.5711,POINT (234059.812 583189.845)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d31,Loc1399,1399,Oppenheimstraat Midden,455,huisvuil - Loc1399,53.2295,6.5711,POINT (234059.812 583189.845)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d30,Loc1400,1400,Petrus Hendrikszstraat Midden,456,huisvuil - Loc1400,53.229,6.5703,POINT (234006.621 583134.429)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d2f,Loc1400,1400,Petrus Hendrikszstraat Midden,457,huisvuil - Loc1400,53.229,6.5703,POINT (234006.621 583134.429)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d2e,Loc1401,1401,Petrus Hendrikszstraat Noord,458,huisvuil - Loc1401,53.2297,6.5696,POINT (233956.56 583213.751)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d2d,loc1402,1402,J C Kapteynlaan,459,huisvuil - loc1402,53.2287,6.5691,POINT (233929.061 583098.65)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d2c,loc1403,1403,Oosterhamrikkade NZ Midden,1132,huisvuil - loc1403,53.2275,6.571,POINT (234054.069 582970.469)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d2b,loc1404,1404,Petrus Driessenstraat,488,huisvuil - loc1404,53.2282,6.5684,POINT (233878.447 583048.843)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d2a,loc1405,1405,Bernoulliplein Oost,489,huisvuil - loc1405,53.2292,6.5669,POINT (233778.553 583152.951)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d29,loc1406,1406,Bernoulliplein West,490,huisvuil - loc1406,53.2285,6.5656,POINT (233689.573 583080.257)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d28,Loc1407,1407,Eyssoniusplein,491,huisvuil - Loc1407,53.2272,6.5663,POINT (233742.783 582930.858)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d27,Loc1408,1408,C H Petersstraat,492,huisvuil - Loc1408,53.2273,6.5682,POINT (233870.055 582949.639)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d26,Loc1409,1409,Oosterhamrikkade NZ West,808,huisvuil - Loc1409,53.2262,6.5657,POINT (233701.776 582824.442)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d25,Loc1409,1409,Oosterhamrikkade NZ West,817,huisvuil - Loc1409,53.2262,6.5657,POINT (233701.776 582824.442)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d24,loc1410,1410,Singelweg,494,huisvuil - loc1410,53.2277,6.5638,POINT (233577.582 582984.926)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d23,loc1411,1411,Vrydemalaan Oost,1015,huisvuil - loc1411,53.2258,6.57,POINT (233992.294 582786.905)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d22,loc1411,1411,Vrydemalaan Oost,1016,huisvuil - loc1411,53.2258,6.57,POINT (233992.294 582786.905)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d21,loc1412,1412,Vrydemalaan West,1017,huisvuil - loc1412,53.2254,6.569,POINT (233923.052 582732.34)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d20,loc1412,1412,Vrydemalaan West,1018,huisvuil - loc1412,53.2254,6.569,POINT (233923.052 582732.34)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d1f,Loc1413,1413,Hanzeplein,1347,huisvuil - Loc1413,53.2205,6.5777,POINT (234515.046 582197.778)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d1e,Loc1414,1414,Wouter van Doeverenplein,1366,huisvuil - Loc1414,53.2267,6.5709,POINT (234048.892 582879.109)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d1d,Loc1414,1414,Wouter van Doeverenplein,1367,huisvuil - Loc1414,53.2267,6.5709,POINT (234048.892 582879.109)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d1c,Loc1414,1414,Wouter van Doeverenplein,1368,huisvuil - Loc1414,53.2267,6.5709,POINT (234048.892 582879.109)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d1b,loc1430,1430,Thomassen a Theussinklaan West,550,huisvuil - loc1430,53.2268,6.5722,POINT (234138.713 582900.622)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d1a,loc1430,1430,Thomassen a Theussinklaan West,551,huisvuil - loc1430,53.2268,6.5722,POINT (234138.713 582900.622)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d19,Loc1431,1431,A.P. Fokkerstraat,552,huisvuil - Loc1431,53.2273,6.5736,POINT (234231.414 582950.011)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d18,Loc1432,1432,Gorechtkade Noord West,553,huisvuil - Loc1432,53.2269,6.5759,POINT (234384.366 582910.234)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d17,loc1433,1433,JH Jansenstraat Midden,554,huisvuil - loc1433,53.2256,6.5747,POINT (234307.972 582763.157)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d16,loc1433,1433,JH Jansenstraat Midden,555,huisvuil - loc1433,53.2256,6.5747,POINT (234307.972 582763.157)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d15,loc1434,1434,JH Jansenstraat West,556,huisvuil - loc1434,53.2251,6.5743,POINT (234280.119 582710.382)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d14,loc1436,1436,Gorechtkade Midden West,557,huisvuil - loc1436,53.2254,6.5778,POINT (234514.673 582745.42)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d13,loc1437,1437,HA Kooykerplein Oost,558,huisvuil - loc1437,53.224,6.5773,POINT (234479.888 582586.784)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d12,loc1438,1438,HA Kooykerplein West,559,huisvuil - loc1438,53.224,6.5781,POINT (234536.58 582592.173)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d11,loc1438,1438,HA Kooykerplein West,912,huisvuil - loc1438,53.224,6.5781,POINT (234536.58 582592.173)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d10,loc1439,1439,Gorechtkade Zuid West,560,huisvuil - loc1439,53.2235,6.5799,POINT (234659.696 582539.668)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d0f,9752LA0WK11,,Wijkcontainer 11 Vondellaan,110201058,huisvuil - 9752LA0WK11,53.1739,6.601,POINT (236157.205 577042.608)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d0e,9752LA0WK11,,Wijkcontainer 11 Vondellaan,1080172,huisvuil - 9752LA0WK11,53.1739,6.601,POINT (236157.205 577042.608)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d0d,9752LA0WK12,,Wijkcontainer 12 Vondellaan,110100050,huisvuil - 9752LA0WK12,53.1722,6.5985,POINT (235993.886 576851.749)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d0c,9752LA0WK12,,Wijkcontainer 12 Vondellaan,1080173,huisvuil - 9752LA0WK12,53.1722,6.5985,POINT (235993.886 576851.749)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d0b,9752LA0WK13,,Wijkcontainer 13 Vondellaan,110100049,huisvuil - 9752LA0WK13,53.1715,6.5968,POINT (235880.228 576769.698)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d0a,9752LA0WK13,,Wijkcontainer 13 Vondellaan,1080174,huisvuil - 9752LA0WK13,53.1715,6.5968,POINT (235880.228 576769.698)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d09,9752LA0WK14,,Wijkcontainer 14 Vondellaan,108100003,huisvuil - 9752LA0WK14,53.1716,6.5965,POINT (235860.763 576773.823)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d08,9752LA0WK14,,Wijkcontainer 14 Vondellaan,1080175,huisvuil - 9752LA0WK14,53.1716,6.5965,POINT (235860.763 576773.823)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d07,9752LA0WK16,,Wijkcontainer 16 Parkweg,107214353,huisvuil - 9752LA0WK16,53.1706,6.6178,POINT (237290.123 576691.166)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d06,9752LA0WK16,,Wijkcontainer 16 Parkweg,1007413,huisvuil - 9752LA0WK16,53.1706,6.6178,POINT (237290.123 576691.166)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d05,9752LA0WK17,,Wijkcontainer 17 Slauerhoflaan,110200044,huisvuil - 9752LA0WK17,53.1721,6.5932,POINT (235637.825 576826.855)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d04,9752LA0WK17,,Wijkcontainer 17 Slauerhoflaan,1080176,huisvuil - 9752LA0WK17,53.1721,6.5932,POINT (235637.825 576826.855)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1d03,9752LA0WK18,,Wijkcontainer 18 Slauerhoflaan,1080177,huisvuil - 9752LA0WK18,53.172,6.5935,POINT (235659.983 576821.66)
